billBillType,billBillingEntity,billBillingPeriodEndDate,billBillingPeriodStartDate,billInvoicingEntity,costCategoryTeam,discountEdpDiscount,discountTotalDiscount,identityLineItemId,identityTimeIntervalEnd,identityTimeIntervalStart,lineItemAvailabilityZone,lineItemBlendedCost,lineItemBlendedRate,lineItemCurrencyCode,lineItemLegalEntity,lineItemLineItemDescription,lineItemLineItemType,lineItemNetUnblendedCost,lineItemNetUnblendedRate,lineItemOperation,lineItemProductCode,lineItemResourceId,lineItemUnblendedCost,lineItemUnblendedRate,lineItemUsageAccountId,lineItemUsageAmount,lineItemUsageEndDate,lineItemUsageStartDate,lineItemUsageType,pricingCurrency,pricingPublicOnDemandCost,pricingPublicOnDemandRate,pricingRateCode,pricingTerm,pricingUnit,productCacheEngine,productCategory,productCurrentGeneration,productInstanceFamily,productInstanceType,productLocation,productLocationType,productNetworkPerformance,productOperation,productProductFamily,productProductName,productRegion,productRegionCode,productServicecode,productServicename,productSku,productUsagetype,resourceTagsUserApplication,resourceTagsUserApplicationDRN,resourceTagsUserApplicationName,resourceTagsUserEnvironment,resourceTagsUserRooEnvironment,resourceTagsUserTeamName,resourceTagsUserTerraformRepo
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-4.15152,-4.15152,u5i5ersayebk5hfnq4fegi37tivdqyfptj5khwcftj6xq7uze3uq,2023-07-07T00:00:00Z,2023-07-06T00:00:00Z,eu-west-1,23.064,0.961,USD,Amazon Web Services EMEA SARL,$0.961 per Enhanced High memory R5.2xlarge node hour running Redis,Usage,18.91248,0.78802,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-basket-01-002,23.064,0.961,818921491005,24,2023-07-07T00:00:00Z,2023-07-06T00:00:00Z,EU-NodeUsage:cache.r5.2xlarge,USD,23.064,0.961,Q4WUQCWB2K8Z6RAC.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r5.2xlarge,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,Q4WUQCWB2K8Z6RAC,EU-NodeUsage:cache.r5.2xlarge,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-1.04112,-1.04112,kw72oitz5lhvpi3n3cqnuim4si655slgwah4u24w6maoe6rzrcnq,2023-07-03T00:00:00Z,2023-07-02T00:00:00Z,eu-west-1,5.784,0.241,USD,Amazon Web Services EMEA SARL,$0.241 per Enhanced High memory R5.large node hour running Redis,Usage,4.74288,0.19762,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-04-002,5.784,0.241,818921491005,24,2023-07-03T00:00:00Z,2023-07-02T00:00:00Z,EU-NodeUsage:cache.r5.large,USD,5.784,0.241,ZDQT4YBFXU6QBRSE.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r5.large,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,ZDQT4YBFXU6QBRSE,EU-NodeUsage:cache.r5.large,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-4.15152,-4.15152,i4onqkffv2i2mncw4zh2iuslxqr4bxp3nyppzxv2r5ylwphbyruq,2023-07-06T00:00:00Z,2023-07-05T00:00:00Z,eu-west-1,23.064,0.961,USD,Amazon Web Services EMEA SARL,$0.961 per Enhanced High memory R5.2xlarge node hour running Redis,Usage,18.91248,0.78802,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-06-002,23.064,0.961,818921491005,24,2023-07-06T00:00:00Z,2023-07-05T00:00:00Z,EU-NodeUsage:cache.r5.2xlarge,USD,23.064,0.961,Q4WUQCWB2K8Z6RAC.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r5.2xlarge,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,Q4WUQCWB2K8Z6RAC,EU-NodeUsage:cache.r5.2xlarge,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-4.15152,-4.15152,lybrxg4zmu7a6mao3roilaul5rnkue2hfmllzmj2jrywwb5mtwfa,2023-07-06T00:00:00Z,2023-07-05T00:00:00Z,eu-west-1,23.064,0.961,USD,Amazon Web Services EMEA SARL,$0.961 per Enhanced High memory R5.2xlarge node hour running Redis,Usage,18.91248,0.78802,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-05-001,23.064,0.961,818921491005,24,2023-07-06T00:00:00Z,2023-07-05T00:00:00Z,EU-NodeUsage:cache.r5.2xlarge,USD,23.064,0.961,Q4WUQCWB2K8Z6RAC.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r5.2xlarge,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,Q4WUQCWB2K8Z6RAC,EU-NodeUsage:cache.r5.2xlarge,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-4.15152,-4.15152,sjdi4t6heulxvzhkbeq76oy6jqpuoyhjglx23aqg55cwnbyxpx3a,2023-07-05T00:00:00Z,2023-07-04T00:00:00Z,eu-west-1,23.064,0.961,USD,Amazon Web Services EMEA SARL,$0.961 per Enhanced High memory R5.2xlarge node hour running Redis,Usage,18.91248,0.78802,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-09-002,23.064,0.961,818921491005,24,2023-07-05T00:00:00Z,2023-07-04T00:00:00Z,EU-NodeUsage:cache.r5.2xlarge,USD,23.064,0.961,Q4WUQCWB2K8Z6RAC.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r5.2xlarge,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,Q4WUQCWB2K8Z6RAC,EU-NodeUsage:cache.r5.2xlarge,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-4.15152,-4.15152,axozge4kjgd33fxytxbhxeqs4esifvogyqljnie4ub23wi3znrba,2023-07-06T00:00:00Z,2023-07-05T00:00:00Z,eu-west-1,23.064,0.961,USD,Amazon Web Services EMEA SARL,$0.961 per Enhanced High memory R5.2xlarge node hour running Redis,Usage,18.91248,0.78802,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-stickyguid-01-003,23.064,0.961,818921491005,24,2023-07-06T00:00:00Z,2023-07-05T00:00:00Z,EU-NodeUsage:cache.r5.2xlarge,USD,23.064,0.961,Q4WUQCWB2K8Z6RAC.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r5.2xlarge,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,Q4WUQCWB2K8Z6RAC,EU-NodeUsage:cache.r5.2xlarge,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-0.16488,-0.16488,msj2l2v6egk2korrug7dnqz5oq6lbu5g6tj4e7pfqrgcipt6lxzq,2023-07-04T00:00:00Z,2023-07-03T00:00:00Z,eu-west-1,0.458,0.458,USD,Amazon Web Services EMEA SARL,$0.916 per Memory optimized r6g.2xlarge node hour running Redis,Usage,0.75112,0.75112,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-11-001,0.916,0.916,818921491005,1,2023-07-03T04:00:00Z,2023-07-03T03:00:00Z,EU-NodeUsage:cache.r6g.2xlarge,USD,0.916,0.916,9RCTR996WYJZK4N8.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r6g.2xlarge,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,9RCTR996WYJZK4N8,EU-NodeUsage:cache.r6g.2xlarge,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-4.15152,-4.15152,22imweics7taxnvnfm65ezaoy57tclk5pxkwkohjnyaj4lftliqa,2023-07-03T00:00:00Z,2023-07-02T00:00:00Z,eu-west-1,23.064,0.961,USD,Amazon Web Services EMEA SARL,$0.961 per Enhanced High memory R5.2xlarge node hour running Redis,Usage,18.91248,0.78802,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-04-001,23.064,0.961,818921491005,24,2023-07-03T00:00:00Z,2023-07-02T00:00:00Z,EU-NodeUsage:cache.r5.2xlarge,USD,23.064,0.961,Q4WUQCWB2K8Z6RAC.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r5.2xlarge,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,Q4WUQCWB2K8Z6RAC,EU-NodeUsage:cache.r5.2xlarge,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-4.15152,-4.15152,vam3veixmktam2mw6rx5ukawadw3xxkr7ptrs3nwbx4fxd2kvasa,2023-07-02T00:00:00Z,2023-07-01T00:00:00Z,eu-west-1,23.064,0.961,USD,Amazon Web Services EMEA SARL,$0.961 per Enhanced High memory R5.2xlarge node hour running Redis,Usage,18.91248,0.78802,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-05-001,23.064,0.961,818921491005,24,2023-07-02T00:00:00Z,2023-07-01T00:00:00Z,EU-NodeUsage:cache.r5.2xlarge,USD,23.064,0.961,Q4WUQCWB2K8Z6RAC.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r5.2xlarge,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,Q4WUQCWB2K8Z6RAC,EU-NodeUsage:cache.r5.2xlarge,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-0.15552,-0.15552,tpjbkkegufqrq3gjlugjozwplls7ea5z3mqq6zog5wlnee2av4ta,2023-07-06T00:00:00Z,2023-07-05T00:00:00Z,eu-west-1,0.864,0.036,USD,Amazon Web Services EMEA SARL,$0.036 per T3 Small Cache node-hour (or partial hour) running Redis,Usage,0.70848,0.02952,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-delivery-zones-01-002,0.864,0.036,818921491005,24,2023-07-06T00:00:00Z,2023-07-05T00:00:00Z,EU-NodeUsage:cache.t3.small,USD,0.864,0.036,CRHJMEFSE2DYBCHW.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Standard,cache.t3.small,EU (Ireland),AWS Region,Up to 5 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,CRHJMEFSE2DYBCHW,EU-NodeUsage:cache.t3.small,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-2.24874,-2.24874,6x6vi5jvxpejiper5ydwcz7xbje5syf65ami3glenbrkxeftxmsq,2023-07-02T00:00:00Z,2023-07-01T00:00:00Z,eu-west-1,12.493,0.961,USD,Amazon Web Services EMEA SARL,$0.961 per Enhanced High memory R5.2xlarge node hour running Redis,Usage,10.24426,0.78802,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-stickyguid-01-002,12.493,0.961,818921491005,13,2023-07-01T13:00:00Z,2023-07-01T00:00:00Z,EU-NodeUsage:cache.r5.2xlarge,USD,12.493,0.961,Q4WUQCWB2K8Z6RAC.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r5.2xlarge,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,Q4WUQCWB2K8Z6RAC,EU-NodeUsage:cache.r5.2xlarge,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-0.32976,-0.32976,slf74qyojbslhuv7amxuwbjlqhd3ucjnsto36esxd2nbivyunjja,2023-07-02T00:00:00Z,2023-07-01T00:00:00Z,eu-west-1,0.916,0.458,USD,Amazon Web Services EMEA SARL,$0.916 per Memory optimized r6g.2xlarge node hour running Redis,Usage,1.50224,0.75112,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-flipper-cache-01-001,1.832,0.916,818921491005,2,2023-07-01T04:00:00Z,2023-07-01T00:00:00Z,EU-NodeUsage:cache.r6g.2xlarge,USD,1.832,0.916,9RCTR996WYJZK4N8.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r6g.2xlarge,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,9RCTR996WYJZK4N8,EU-NodeUsage:cache.r6g.2xlarge,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-1.18638,-1.18638,7s52gnlvi3enlvppbvzzzv2zam5uh5ua4s523jwvabjgluann7sq,2023-07-02T00:00:00Z,2023-07-01T00:00:00Z,eu-west-1,6.591,0.507,USD,Amazon Web Services EMEA SARL,$0.507 per Enhanced High memory R4.xlarge node hour running Redis,Usage,5.40462,0.41574,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-cache-04-002,6.591,0.507,818921491005,13,2023-07-01T13:00:00Z,2023-07-01T00:00:00Z,EU-NodeUsage:cache.r4.xlarge,USD,6.591,0.507,3VNNYM5XXKM6HZS7.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r4.xlarge,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,3VNNYM5XXKM6HZS7,EU-NodeUsage:cache.r4.xlarge,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-0.56394,-0.56394,lsmn7z25ocskhoez3ocfcj34sjprndgxbwkf762e54ancq46jgua,2023-07-02T00:00:00Z,2023-07-01T00:00:00Z,eu-west-1,3.133,0.241,USD,Amazon Web Services EMEA SARL,$0.241 per Enhanced High memory R5.large node hour running Redis,Usage,2.56906,0.19762,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-02-002,3.133,0.241,818921491005,13,2023-07-01T13:00:00Z,2023-07-01T00:00:00Z,EU-NodeUsage:cache.r5.large,USD,3.133,0.241,ZDQT4YBFXU6QBRSE.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r5.large,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,ZDQT4YBFXU6QBRSE,EU-NodeUsage:cache.r5.large,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-2.24874,-2.24874,2qr3csdhk4qwfclko7j3depnoeopdpkgls4yolvnsuar6y6jedqa,2023-07-02T00:00:00Z,2023-07-01T00:00:00Z,eu-west-1,12.493,0.961,USD,Amazon Web Services EMEA SARL,$0.961 per Enhanced High memory R5.2xlarge node hour running Redis,Usage,10.24426,0.78802,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-07-002,12.493,0.961,818921491005,13,2023-07-01T13:00:00Z,2023-07-01T00:00:00Z,EU-NodeUsage:cache.r5.2xlarge,USD,12.493,0.961,Q4WUQCWB2K8Z6RAC.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r5.2xlarge,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,Q4WUQCWB2K8Z6RAC,EU-NodeUsage:cache.r5.2xlarge,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-2.24874,-2.24874,qqmqn2hz4g5h5n2yprshwzxk64kwajp2l3h6jiobb2pliujej4ra,2023-07-02T00:00:00Z,2023-07-01T00:00:00Z,eu-west-1,12.493,0.961,USD,Amazon Web Services EMEA SARL,$0.961 per Enhanced High memory R5.2xlarge node hour running Redis,Usage,10.24426,0.78802,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-08-002,12.493,0.961,818921491005,13,2023-07-01T13:00:00Z,2023-07-01T00:00:00Z,EU-NodeUsage:cache.r5.2xlarge,USD,12.493,0.961,Q4WUQCWB2K8Z6RAC.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r5.2xlarge,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,Q4WUQCWB2K8Z6RAC,EU-NodeUsage:cache.r5.2xlarge,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-2.24874,-2.24874,y2hfvjne326julkvhn33n22v5ov7ltn2qhathbnnythp7elcvjaa,2023-07-02T00:00:00Z,2023-07-01T00:00:00Z,eu-west-1,12.493,0.961,USD,Amazon Web Services EMEA SARL,$0.961 per Enhanced High memory R5.2xlarge node hour running Redis,Usage,10.24426,0.78802,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-10-002,12.493,0.961,818921491005,13,2023-07-01T13:00:00Z,2023-07-01T00:00:00Z,EU-NodeUsage:cache.r5.2xlarge,USD,12.493,0.961,Q4WUQCWB2K8Z6RAC.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r5.2xlarge,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,Q4WUQCWB2K8Z6RAC,EU-NodeUsage:cache.r5.2xlarge,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-2.24874,-2.24874,p26dvrjbisezrrlkodqefsiom3o6otcknp2q6p2hgcsfghrxs5hq,2023-07-02T00:00:00Z,2023-07-01T00:00:00Z,eu-west-1,12.493,0.961,USD,Amazon Web Services EMEA SARL,$0.961 per Enhanced High memory R5.2xlarge node hour running Redis,Usage,10.24426,0.78802,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-08-002,12.493,0.961,818921491005,13,2023-07-01T13:00:00Z,2023-07-01T00:00:00Z,EU-NodeUsage:cache.r5.2xlarge,USD,12.493,0.961,Q4WUQCWB2K8Z6RAC.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r5.2xlarge,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,Q4WUQCWB2K8Z6RAC,EU-NodeUsage:cache.r5.2xlarge,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-2.24874,-2.24874,iugxpns6uka7yx5q5uxooqvzlehzkixuoawqk2fjizsuwu2ynbnq,2023-07-02T00:00:00Z,2023-07-01T00:00:00Z,eu-west-1,12.493,0.961,USD,Amazon Web Services EMEA SARL,$0.961 per Enhanced High memory R5.2xlarge node hour running Redis,Usage,10.24426,0.78802,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-09-002,12.493,0.961,818921491005,13,2023-07-01T13:00:00Z,2023-07-01T00:00:00Z,EU-NodeUsage:cache.r5.2xlarge,USD,12.493,0.961,Q4WUQCWB2K8Z6RAC.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r5.2xlarge,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,Q4WUQCWB2K8Z6RAC,EU-NodeUsage:cache.r5.2xlarge,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-2.24874,-2.24874,sxuba4ugjiphy4ovkmg67tfcvpdkq7uboxqve6ha7ainncuo4nza,2023-07-02T00:00:00Z,2023-07-01T00:00:00Z,eu-west-1,12.493,0.961,USD,Amazon Web Services EMEA SARL,$0.961 per Enhanced High memory R5.2xlarge node hour running Redis,Usage,10.24426,0.78802,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-10-001,12.493,0.961,818921491005,13,2023-07-01T13:00:00Z,2023-07-01T00:00:00Z,EU-NodeUsage:cache.r5.2xlarge,USD,12.493,0.961,Q4WUQCWB2K8Z6RAC.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r5.2xlarge,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,Q4WUQCWB2K8Z6RAC,EU-NodeUsage:cache.r5.2xlarge,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
